Id,Weekly_Sales
35_52_2013-01-11,1078.9447999999984
35_52_2013-01-18,976.8070999999985
35_52_2013-01-25,1059.9008999999992
35_52_2013-02-01,1250.0775
35_52_2013-02-08,1640.3936000000003
35_52_2013-02-15,1438.7793
35_52_2013-02-22,1351.0065000000004
35_52_2013-03-01,1467.2439999999997
35_52_2013-03-08,1400.9998999999996
35_52_2013-03-15,1433.48
35_52_2013-03-22,1401.8649999999998
35_52_2013-03-29,1467.6453000000004
35_52_2013-04-05,1403.4332999999997
35_52_2013-04-12,1247.7805999999985
35_52_2013-04-19,1853.5384000000006
35_52_2013-04-26,1406.6668999999995
35_52_2013-05-03,1383.9827000000005
35_52_2013-05-10,1220.4836999999995
35_52_2013-05-17,1188.8043000000002
35_52_2013-05-24,1299.7106999999996
35_52_2013-05-31,1501.7518000000002
35_52_2013-06-07,1582.9523000000002
35_52_2013-06-14,1422.5348999999999
35_52_2013-06-21,1400.5249999999994
35_52_2013-06-28,1533.7505000000006
35_52_2013-07-05,1302.678799999999
35_52_2013-07-12,1538.3213999999996
35_52_2013-07-19,1533.3943999999972
35_52_2013-07-26,1398.0955999999978
35_54_2012-11-02,40.222799999999985
35_54_2012-11-09,63.05760000000006
35_54_2012-11-16,39.76279999999998
35_54_2012-11-23,208.3984
35_54_2012-11-30,42.58280000000001
35_54_2012-12-07,43.63440000000005
35_54_2012-12-14,53.89740000000002
35_54_2012-12-21,42.363000000000014
35_54_2012-12-28,96.57840000000004
35_54_2013-01-11,119.36179999999989
35_54_2013-01-18,138.4745999999998
35_54_2013-01-25,118.34079999999987
35_54_2013-02-01,46.58960000000005
35_54_2013-02-15,60.49360000000004
35_54_2013-02-22,115.60500000000003
35_54_2013-03-08,71.78200000000007
35_54_2013-03-15,90.82480000000008
35_54_2013-03-22,90.68560000000006
35_54_2013-04-05,98.2828000000001
35_54_2013-04-12,220.3772
35_54_2013-05-10,60.13270000000002
35_54_2013-05-17,31.32740000000001
35_54_2013-05-24,168.27630000000002
35_54_2013-05-31,221.24370000000002
35_54_2013-06-14,104.52649999999994
35_54_2013-07-05,196.5152
35_54_2013-07-19,547.6065000000003
35_54_2013-07-26,79.88049999999996
35_55_2012-11-02,18980.045399999995
35_55_2012-11-09,30184.251700000023
35_55_2012-11-16,16557.52989999998
35_55_2012-11-23,34178.71650000001
35_55_2012-11-30,17882.58669999999
35_55_2012-12-07,21630.23899999999
35_55_2012-12-14,25989.5271
35_55_2012-12-21,34382.62389999998
35_55_2012-12-28,21756.59
35_55_2013-01-04,7789.493199999994
35_55_2013-01-11,7434.573699999996
35_55_2013-01-18,6547.165599999996
35_55_2013-01-25,8110.110199999999
35_55_2013-02-01,10243.62059999999
35_55_2013-02-08,15007.588000000016
35_55_2013-02-15,12028.602400000005
35_55_2013-02-22,12707.578300000001
35_55_2013-03-01,11104.36170000001
35_55_2013-03-08,10551.322900000001
35_55_2013-03-15,10994.588700000011
35_55_2013-03-22,10885.329300000007
35_55_2013-03-29,10819.85660000001
35_55_2013-04-05,10658.048400000001
35_55_2013-04-12,9859.038499999993
35_55_2013-04-19,10622.514600000002
35_55_2013-04-26,9483.034100000003
35_55_2013-05-03,7987.36820000001
35_55_2013-05-10,7537.151500000006
35_55_2013-05-17,7390.585999999999
35_55_2013-05-24,7975.083999999986
35_55_2013-05-31,8212.659599999988
35_55_2013-06-07,10810.787800000002
35_55_2013-06-14,8877.152100000014
35_55_2013-06-21,11493.169599999992
35_55_2013-06-28,13917.165499999988
35_55_2013-07-05,7528.531500000006
35_55_2013-07-12,10467.661699999993
35_55_2013-07-19,12384.04540000002
35_55_2013-07-26,7334.109399999999
35_56_2012-11-02,245.26909999999995
35_56_2012-11-09,465.08029999999906
35_56_2012-11-16,128.12269999999987
35_56_2012-11-23,711.9845000000001
35_56_2012-11-30,230.11490000000023
35_56_2012-12-07,642.3232999999999
35_56_2012-12-14,552.3440000000005
35_56_2012-12-21,309.74809999999985
35_56_2012-12-28,1679.4359
35_56_2013-01-11,220.29219999999998
35_56_2013-01-18,198.79780000000014
35_56_2013-01-25,110.02320000000005
35_56_2013-02-01,403.7195
35_56_2013-02-08,626.3875999999999
35_56_2013-02-15,559.3326999999997
35_56_2013-02-22,471.92809999999974
35_56_2013-03-01,1247.2990999999988
35_56_2013-03-08,941.9272999999998
35_56_2013-03-15,1306.8791999999992
35_56_2013-03-22,1226.521199999999
35_56_2013-03-29,1226.6035999999992
35_56_2013-04-05,1837.990699999999
35_56_2013-04-12,1717.2389999999973
35_56_2013-04-19,2573.5747999999962
35_56_2013-04-26,2511.7971000000016
35_56_2013-05-03,3505.6101999999973
35_56_2013-05-10,3359.7524999999964
35_56_2013-05-17,2402.4758000000024
35_56_2013-05-24,1318.2501999999993
35_56_2013-05-31,1041.8798999999997
35_56_2013-06-07,907.4506999999987
35_56_2013-06-14,911.4262999999991
35_56_2013-06-21,781.5375999999986
35_56_2013-06-28,762.0169999999989
35_56_2013-07-05,244.5538000000005
35_56_2013-07-12,245.34930000000026
35_56_2013-07-19,355.6448
35_56_2013-07-26,305.7574000000003
35_58_2012-11-02,1265.645
35_58_2012-11-09,2059.1159000000002
35_58_2012-11-16,1127.75
35_58_2012-11-23,3127.345
35_58_2012-11-30,2139.65
35_58_2012-12-07,2174.025
35_58_2012-12-14,2771.715
35_58_2012-12-21,2815.435
35_58_2012-12-28,2402.475
35_58_2013-01-04,1043.275
35_58_2013-01-11,1387.98
35_58_2013-01-18,1256.25
35_58_2013-01-25,581.73
35_58_2013-02-01,1988.82
35_58_2013-02-08,1964.775
35_58_2013-02-15,2033.11
35_58_2013-02-22,1627.89
35_58_2013-03-01,1313.1122999999998
35_58_2013-03-08,1921.23
35_58_2013-03-15,1477.3
35_58_2013-03-22,1810.93
35_58_2013-03-29,1401.4085
35_58_2013-04-05,1436.05
35_58_2013-04-12,1541.145
35_58_2013-04-19,2391.135
35_58_2013-04-26,1453.135
35_58_2013-05-03,1733.8748999999998
35_58_2013-05-10,1735.6959
35_58_2013-05-17,1744.6410999999998
35_58_2013-05-24,1415.5258999999999
35_58_2013-05-31,1909.2758999999999
35_58_2013-06-07,3700.4773999999998
35_58_2013-06-14,2737.2459
35_58_2013-06-21,3652.1458999999995
35_58_2013-06-28,5295.8609
35_58_2013-07-05,1577.41
35_58_2013-07-12,6168.0809
35_58_2013-07-19,2537.7959
35_58_2013-07-26,1171.0909
35_59_2012-11-02,595.6732
35_59_2012-11-09,1556.0333000000005
35_59_2012-11-16,685.5283000000007
35_59_2012-11-23,1798.9365999999995
35_59_2012-11-30,1267.8095000000003
35_59_2012-12-07,2559.8199999999993
35_59_2012-12-14,4622.018699999997
35_59_2012-12-21,5732.2603
35_59_2012-12-28,6077.984599999999
35_59_2013-01-04,386.2063999999999
35_59_2013-01-11,225.1479000000001
35_59_2013-01-18,114.28079999999993
35_59_2013-01-25,62.559300000000086
35_59_2013-02-01,105.99279999999995
35_59_2013-02-08,279.83710000000036
35_59_2013-02-15,103.38170000000002
35_59_2013-02-22,155.31289999999998
35_59_2013-03-01,50.50209999999997
35_59_2013-03-08,109.99199999999995
35_59_2013-03-15,85.8835999999999
35_59_2013-03-22,119.76389999999991
35_59_2013-03-29,51.67729999999996
35_59_2013-04-05,55.974099999999936
35_59_2013-04-12,150.07999999999996
35_59_2013-04-19,196.81330000000003
35_59_2013-05-03,102.3139999999999
35_59_2013-05-10,99.07599999999998
35_59_2013-05-17,100.21309999999994
35_59_2013-05-24,135.32169999999994
35_59_2013-05-31,146.5962999999999
35_59_2013-06-14,133.97529999999995
35_59_2013-06-21,203.46160000000006
35_59_2013-06-28,170.3222000000001
35_59_2013-07-05,139.10070000000013
35_59_2013-07-12,271.5012000000001
35_59_2013-07-19,237.08619999999988
35_59_2013-07-26,114.67590000000014
35_60_2012-11-02,73.07199999999993
35_60_2012-11-09,100.22599999999998
35_60_2012-11-16,88.76199999999996
35_60_2012-11-23,84.8480000000001
35_60_2012-11-30,94.81600000000005
35_60_2012-12-07,161.5680000000001
35_60_2012-12-14,154.906
35_60_2012-12-21,189.226
35_60_2012-12-28,94.89800000000012
35_60_2013-01-04,29.402000000000044
35_60_2013-01-11,33.26400000000003
35_60_2013-01-18,40.93200000000002
35_60_2013-01-25,41.34600000000004
35_60_2013-02-01,101.29599999999996
35_60_2013-02-08,76.97199999999997
35_60_2013-02-15,92.13599999999998
35_60_2013-02-22,70.09799999999997
35_60_2013-03-01,51.35999999999999
35_60_2013-03-08,87.72200000000001
35_60_2013-03-15,55.93
35_60_2013-03-22,103.99199999999998
35_60_2013-03-29,53.04600000000001
35_60_2013-04-05,52.18
35_60_2013-04-12,44.92400000000001
35_60_2013-04-19,41.60600000000005
35_60_2013-04-26,75.97399999999999
35_60_2013-05-03,68.63989999999998
35_60_2013-05-10,72.2409
35_60_2013-05-17,71.13510000000002
35_60_2013-05-24,71.34289999999999
35_60_2013-05-31,68.7549
35_60_2013-06-07,90.0944
35_60_2013-06-14,68.8489
35_60_2013-06-21,89.37489999999994
35_60_2013-06-28,81.64089999999996
35_60_2013-07-05,48.81599999999999
35_60_2013-07-12,99.78689999999997
35_60_2013-07-19,76.32090000000005
35_60_2013-07-26,57.51890000000003
35_67_2012-11-02,5170.553400000003
35_67_2012-11-09,5815.559500000006
35_67_2012-11-16,5230.528900000007
35_67_2012-11-23,4325.860100000005
35_67_2012-11-30,5785.304700000004
35_67_2012-12-07,6964.310899999996
35_67_2012-12-14,7964.711300000003
35_67_2012-12-21,12444.995200000003
35_67_2012-12-28,7280.430399999992
35_67_2013-01-04,4155.669299999998
35_67_2013-01-11,3788.153599999999
35_67_2013-01-18,3681.559899999997
35_67_2013-01-25,3998.464200000001
35_67_2013-02-01,5865.2366
35_67_2013-02-08,9366.7752
35_67_2013-02-15,5600.731299999999
35_67_2013-02-22,6179.270900000002
35_67_2013-03-01,4167.9664
35_67_2013-03-08,4296.499500000002
35_67_2013-03-15,4078.606999999999
35_67_2013-03-22,4604.252199999998
35_67_2013-03-29,4125.305199999999
35_67_2013-04-05,4603.704700000006
35_67_2013-04-12,4529.132900000009
35_67_2013-04-19,5944.494800000004
35_67_2013-04-26,5731.608199999997
35_67_2013-05-03,8181.147599999991
35_67_2013-05-10,7605.586099999995
35_67_2013-05-17,6627.886299999997
35_67_2013-05-24,5389.853399999998
35_67_2013-05-31,5455.001600000001
35_67_2013-06-07,7944.4866000000075
35_67_2013-06-14,7169.924800000001
35_67_2013-06-21,7855.074700000005
35_67_2013-06-28,6957.777999999999
35_67_2013-07-05,3358.783
35_67_2013-07-12,5513.685800000004
35_67_2013-07-19,5037.4005999999945
35_67_2013-07-26,3318.2567000000017
35_71_2012-11-02,10976.72559999999
35_71_2012-11-09,11767.309800000003
35_71_2012-11-16,11909.167899999986
35_71_2012-11-23,19733.87669999998
35_71_2012-11-30,9829.738900000002
35_71_2012-12-07,11519.417300000003
35_71_2012-12-14,11999.108999999999
35_71_2012-12-21,14637.243799999991
35_71_2012-12-28,17898.318799999997
35_71_2013-01-04,9993.07470000001
35_71_2013-01-11,10119.771700000008
35_71_2013-01-18,9792.998900000008
35_71_2013-01-25,10341.087899999999
35_71_2013-02-01,14916.48270000002
35_71_2013-02-08,18518.961100000008
35_71_2013-02-15,15946.46680000002
35_71_2013-02-22,15891.4679
35_71_2013-03-01,13456.661600000009
35_71_2013-03-08,14767.083100000016
35_71_2013-03-15,13145.1618
35_71_2013-03-22,13810.667800000014
35_71_2013-03-29,12896.848000000004
35_71_2013-04-05,12320.547500000002
35_71_2013-04-12,11701.558799999999
35_71_2013-04-19,13285.126000000007
35_71_2013-04-26,10029.391900000006
35_71_2013-05-03,10799.459799999997
35_71_2013-05-10,10313.073599999996
35_71_2013-05-17,9303.919200000004
35_71_2013-05-24,10199.258499999985
35_71_2013-05-31,11701.19019999998
35_71_2013-06-07,13539.643700000006
35_71_2013-06-14,12532.189700000004
35_71_2013-06-21,12991.526000000002
35_71_2013-06-28,14323.807099999993
35_71_2013-07-05,9580.658799999996
35_71_2013-07-12,15312.245199999996
35_71_2013-07-19,18443.452300000034
35_71_2013-07-26,8828.027700000006
35_72_2012-11-02,74735.17199999998
35_72_2012-11-09,108741.46979999995
35_72_2012-11-16,92834.49449999994
35_72_2012-11-23,481509.78999999986
35_72_2012-11-30,91718.06340000006
35_72_2012-12-07,100518.74860000004
35_72_2012-12-14,100475.11820000006
35_72_2012-12-21,141406.34139999986
35_72_2012-12-28,139026.80289999992
35_72_2013-01-04,57963.5567
35_72_2013-01-11,54163.71629999997
35_72_2013-01-18,53540.86699999994
35_72_2013-01-25,58403.84179999995
35_72_2013-02-01,93611.7085000001
35_72_2013-02-08,149286.33420000007
35_72_2013-02-15,98446.54270000006
35_72_2013-02-22,117668.32649999998
35_72_2013-03-01,76179.41629999988
35_72_2013-03-08,84354.75399999999
35_72_2013-03-15,77885.63649999985
35_72_2013-03-22,86694.11610000003
35_72_2013-03-29,74856.6142999999
35_72_2013-04-05,72811.30549999993
35_72_2013-04-12,66568.06909999992
35_72_2013-04-19,80174.14509999988
35_72_2013-04-26,67831.00389999995
35_72_2013-05-03,68481.13199999993
35_72_2013-05-10,63314.84149999993
35_72_2013-05-17,66240.89959999999
35_72_2013-05-24,62115.46550000003
35_72_2013-05-31,67487.05900000001
35_72_2013-06-07,68639.65330000002
35_72_2013-06-14,70591.81980000006
35_72_2013-06-21,77341.09879999999
35_72_2013-06-28,78003.88630000004
35_72_2013-07-05,64434.321800000034
35_72_2013-07-12,86332.42099999996
35_72_2013-07-19,87303.41770000012
35_72_2013-07-26,64482.86560000005
35_74_2012-11-02,18762.363599999986
35_74_2012-11-09,19730.293800000007
35_74_2012-11-16,18355.5735
35_74_2012-11-23,27871.362400000005
35_74_2012-11-30,16764.100100000003
35_74_2012-12-07,16597.240899999993
35_74_2012-12-14,17980.859500000006
35_74_2012-12-21,18098.78850000002
35_74_2012-12-28,19296.343100000016
35_74_2013-01-04,19478.961299999988
35_74_2013-01-11,19671.27229999998
35_74_2013-01-18,18454.822899999992
35_74_2013-01-25,17360.245700000025
35_74_2013-02-01,18538.963600000006
35_74_2013-02-08,21319.058099999995
35_74_2013-02-15,18634.2949
35_74_2013-02-22,18174.76930000001
35_74_2013-03-01,19241.540599999993
35_74_2013-03-08,19553.966400000005
35_74_2013-03-15,19436.309299999983
35_74_2013-03-22,19254.065100000007
35_74_2013-03-29,19369.368899999998
35_74_2013-04-05,19616.23449999998
35_74_2013-04-12,19983.233199999962
35_74_2013-04-19,22743.948499999977
35_74_2013-04-26,19440.87399999998
35_74_2013-05-03,19377.877099999987
35_74_2013-05-10,19023.028699999988
35_74_2013-05-17,18323.501100000005
35_74_2013-05-24,20209.86980000001
35_74_2013-05-31,21356.12690000001
35_74_2013-06-07,22477.351499999986
35_74_2013-06-14,21909.206599999972
35_74_2013-06-21,21873.293599999994
35_74_2013-06-28,22495.51940000001
35_74_2013-07-05,20386.48260000002
35_74_2013-07-12,25584.076999999987
35_74_2013-07-19,27361.22520000002
35_74_2013-07-26,20171.248200000027
35_79_2012-11-02,22341.404299999987
35_79_2012-11-09,20218.66520000002
35_79_2012-11-16,22569.407100000004
35_79_2012-11-23,22916.995700000007
35_79_2012-11-30,20109.17450000001
35_79_2012-12-07,21652.291900000022
35_79_2012-12-14,21826.93510000002
35_79_2012-12-21,22826.83339999999
35_79_2012-12-28,20134.404499999982
35_79_2013-01-04,19111.432400000005
35_79_2013-01-11,18706.691600000002
35_79_2013-01-18,18508.264999999985
35_79_2013-01-25,20403.7193
35_79_2013-02-01,23683.66579999997
35_79_2013-02-08,25374.49839999999
35_79_2013-02-15,22736.7122
35_79_2013-02-22,23262.344500000003
35_79_2013-03-01,23423.410600000007
35_79_2013-03-08,22975.459199999998
35_79_2013-03-15,23451.906300000002
35_79_2013-03-22,22492.27990000001
35_79_2013-03-29,23463.5714
35_79_2013-04-05,22725.726199999997
35_79_2013-04-12,22460.89169999999
35_79_2013-04-19,26976.870799999982
35_79_2013-04-26,23113.969799999984
35_79_2013-05-03,22714.669800000003
35_79_2013-05-10,21651.390200000013
35_79_2013-05-17,21005.491600000016
35_79_2013-05-24,22068.192600000013
35_79_2013-05-31,23945.436
35_79_2013-06-07,23017.834900000016
35_79_2013-06-14,24456.61570000001
35_79_2013-06-21,22970.511500000008
35_79_2013-06-28,24848.069299999996
35_79_2013-07-05,23660.6727
35_79_2013-07-12,26278.164500000003
35_79_2013-07-19,31039.18390000004
35_79_2013-07-26,23926.419499999996
35_80_2012-11-02,69.5161
35_80_2012-11-09,209.45159999999996
35_80_2012-11-16,124.74279999999999
35_80_2012-11-23,76.82210000000005
35_80_2012-11-30,164.33050000000003
35_80_2012-12-07,134.65660000000003
35_80_2012-12-14,186.0836000000001
35_80_2012-12-21,241.8854000000003
35_80_2012-12-28,180.7991
35_80_2013-01-04,149.7684
35_80_2013-01-11,107.23309999999996
35_80_2013-01-18,135.17789999999985
35_80_2013-01-25,130.4568999999999
35_80_2013-02-01,134.97179999999997
35_80_2013-02-08,132.22919999999996
35_80_2013-02-15,194.7714000000001
35_80_2013-02-22,213.42510000000004
35_80_2013-03-01,97.63660000000009
35_80_2013-03-08,110.18820000000005
35_80_2013-03-15,89.1128
35_80_2013-03-22,107.87290000000009
35_80_2013-03-29,83.08590000000005
35_80_2013-04-05,83.46640000000004
35_80_2013-04-12,-50.92260000000006
35_80_2013-04-19,-3.163999999999989
35_80_2013-04-26,1.1700000000000024
35_80_2013-05-03,0.4671999999999997
35_80_2013-05-10,-46.83160000000004
35_80_2013-05-17,-15.385800000000001
35_80_2013-05-24,-18.910300000000007
35_80_2013-05-31,-26.39860000000001
35_80_2013-06-07,31.664800000000017
35_80_2013-06-14,0.44200000000000295
35_80_2013-06-21,34.19030000000001
35_80_2013-06-28,37.5388
35_80_2013-07-05,-13.402200000000002
35_80_2013-07-12,27.12449999999999
35_80_2013-07-19,-2.2587999999999964
35_80_2013-07-26,10.445799999999984
35_81_2012-11-02,5786.199700000001
35_81_2012-11-09,5847.741800000001
35_81_2012-11-16,5617.521300000006
35_81_2012-11-23,5516.107000000005
35_81_2012-11-30,5442.1279
35_81_2012-12-07,5935.6325
35_81_2012-12-14,5679.298399999999
35_81_2012-12-21,5513.273999999999
35_81_2012-12-28,4826.8032000000085
35_81_2013-01-04,5519.923899999999
35_81_2013-01-11,5604.8854
35_81_2013-01-18,5486.743900000001
35_81_2013-01-25,5807.096000000001
35_81_2013-02-01,6387.417300000009
35_81_2013-02-08,7130.959000000008
35_81_2013-02-15,6543.32000000001
35_81_2013-02-22,6534.559800000005
35_81_2013-03-01,7514.39910000001
35_81_2013-03-08,7147.669900000009
35_81_2013-03-15,7481.209600000007
35_81_2013-03-22,6618.096900000007
35_81_2013-03-29,7449.218400000009
35_81_2013-04-05,6390.759900000009
35_81_2013-04-12,5606.513700000006
35_81_2013-04-19,7789.454100000014
35_81_2013-04-26,6456.678300000011
35_81_2013-05-03,6515.7438000000075
35_81_2013-05-10,5899.097800000001
35_81_2013-05-17,5927.073700000001
35_81_2013-05-24,5974.551699999999
35_81_2013-05-31,6895.894900000006
35_81_2013-06-07,6709.692700000007
35_81_2013-06-14,6349.4877000000015
35_81_2013-06-21,6284.0449000000035
35_81_2013-06-28,6870.4086000000025
35_81_2013-07-05,6236.045700000006
35_81_2013-07-12,6449.600500000003
35_81_2013-07-19,7789.230999999999
35_81_2013-07-26,6245.397600000009
35_82_2012-11-02,9661.328899999999
35_82_2012-11-09,11028.517600000003
35_82_2012-11-16,10317.850000000002
35_82_2012-11-23,11575.555999999988
35_82_2012-11-30,10486.693500000003
35_82_2012-12-07,16413.953199999993
35_82_2012-12-14,17067.91499999998
35_82_2012-12-21,28150.466100000012
35_82_2012-12-28,16501.243299999995
35_82_2013-01-04,8176.4544999999935
35_82_2013-01-11,8178.273599999994
35_82_2013-01-18,7589.88739999999
35_82_2013-01-25,7700.194799999995
35_82_2013-02-01,8963.674699999996
35_82_2013-02-08,9871.940000000002
35_82_2013-02-15,8697.093099999995
35_82_2013-02-22,9410.925499999994
35_82_2013-03-01,9526.133299999996
35_82_2013-03-08,10163.003399999996
35_82_2013-03-15,9376.971000000001
35_82_2013-03-22,10386.4399
35_82_2013-03-29,9956.1158
35_82_2013-04-05,9397.507
35_82_2013-04-12,9459.405499999988
35_82_2013-04-19,10006.890999999985
35_82_2013-04-26,10225.5972
35_82_2013-05-03,10486.444400000006
35_82_2013-05-10,10016.179900000003
35_82_2013-05-17,10443.460599999995
35_82_2013-05-24,10568.486800000004
35_82_2013-05-31,10411.093500000012
35_82_2013-06-07,11525.226500000004
35_82_2013-06-14,11061.804800000005
35_82_2013-06-21,11917.609000000004
35_82_2013-06-28,12438.212299999988
35_82_2013-07-05,9971.463299999994
35_82_2013-07-12,11279.714399999999
35_82_2013-07-19,11597.144599999985
35_82_2013-07-26,9281.594899999987
35_83_2012-11-02,1929.0265999999986
35_83_2012-11-09,2050.2886999999987
35_83_2012-11-16,2231.0129999999986
35_83_2012-11-23,1831.524800000002
35_83_2012-11-30,2494.352599999998
35_83_2012-12-07,2127.574
35_83_2012-12-14,2777.324599999998
35_83_2012-12-21,2881.080200000002
35_83_2012-12-28,1013.3225000000011
35_83_2013-01-04,2299.960400000003
35_83_2013-01-11,1991.7402000000013
35_83_2013-01-18,1747.4160000000004
35_83_2013-01-25,2516.277700000002
35_83_2013-02-01,1874.9006999999995
35_83_2013-02-08,1186.2992000000022
35_83_2013-02-15,1549.6483999999991
35_83_2013-02-22,2123.7174
35_83_2013-03-01,2087.5941000000016
35_83_2013-03-08,1973.9589999999992
35_83_2013-03-15,1990.7696000000008
35_83_2013-03-22,2020.1812000000014
35_83_2013-03-29,2147.2274000000016
35_83_2013-04-05,1869.0889999999997
35_83_2013-04-12,2072.8935999999976
35_83_2013-04-19,3270.3665000000015
35_83_2013-04-26,2752.567799999999
35_83_2013-05-03,1876.1394000000003
35_83_2013-05-10,1616.7565999999997
35_83_2013-05-17,1493.5514
35_83_2013-05-24,2093.0849999999978
35_83_2013-05-31,2323.749699999997
35_83_2013-06-07,3058.229300000002
35_83_2013-06-14,1872.329999999999
35_83_2013-06-21,2685.796600000001
35_83_2013-06-28,3383.8991999999957
35_83_2013-07-05,2336.0974000000006
35_83_2013-07-12,3431.1754999999994
35_83_2013-07-19,5890.864399999996
35_83_2013-07-26,1179.573800000001
35_85_2012-11-02,1641.4009000000003
35_85_2012-11-09,2427.9581999999996
35_85_2012-11-16,1671.0285999999987
35_85_2012-11-23,1343.1013000000003
35_85_2012-11-30,2456.877099999998
35_85_2012-12-07,3143.4089999999983
35_85_2012-12-14,3514.646
35_85_2012-12-21,5431.357100000005
35_85_2012-12-28,2564.5594999999976
35_85_2013-01-04,1700.9588999999996
35_85_2013-01-11,1466.512300000001
35_85_2013-01-18,1367.4967000000015
35_85_2013-01-25,1747.3011999999997
35_85_2013-02-01,1433.4174000000012
35_85_2013-02-08,1628.8741000000007
35_85_2013-02-15,1359.0380000000005
35_85_2013-02-22,1528.4684
35_85_2013-03-01,1236.7498999999998
35_85_2013-03-08,1365.7901000000015
35_85_2013-03-15,1304.8192000000001
35_85_2013-03-22,1477.7481
35_85_2013-03-29,1250.1975
35_85_2013-04-05,1304.3110000000006
35_85_2013-04-12,1461.1877000000002
35_85_2013-04-19,1914.511300000001
35_85_2013-04-26,1447.1787999999995
35_85_2013-05-03,1600.9268999999995
35_85_2013-05-10,1451.1365999999998
35_85_2013-05-17,1601.9063999999996
35_85_2013-05-24,1876.8798999999997
35_85_2013-05-31,2097.6164
35_85_2013-06-07,2500.6016999999974
35_85_2013-06-14,2149.585299999997
35_85_2013-06-21,2689.788899999997
35_85_2013-06-28,2925.0901000000026
35_85_2013-07-05,1703.6765000000003
35_85_2013-07-12,3108.903800000002
35_85_2013-07-19,3219.6394999999993
35_85_2013-07-26,1715.1978000000006
35_87_2012-11-02,11492.684199999996
35_87_2012-11-09,11282.5016
35_87_2012-11-16,12795.810899999993
35_87_2012-11-23,12865.8822
35_87_2012-11-30,10945.738800000003
35_87_2012-12-07,11486.612299999988
35_87_2012-12-14,12449.835999999988
35_87_2012-12-21,16189.60989999998
35_87_2012-12-28,12078.5606
35_87_2013-01-04,10254.101
35_87_2013-01-11,10950.6441
35_87_2013-01-18,10695.965299999983
35_87_2013-01-25,9068.101199999986
35_87_2013-02-01,11467.368999999997
35_87_2013-02-08,14137.379000000004
35_87_2013-02-15,11242.627699999997
35_87_2013-02-22,11562.877299999998
35_87_2013-03-01,11267.245499999994
35_87_2013-03-08,12174.990099999997
35_87_2013-03-15,10518.5284
35_87_2013-03-22,11980.798400000001
35_87_2013-03-29,10694.963699999998
35_87_2013-04-05,10619.694599999999
35_87_2013-04-12,11628.015599999999
35_87_2013-04-19,12810.293200000007
35_87_2013-04-26,10068.98879999999
35_87_2013-05-03,11210.287399999997
35_87_2013-05-10,10431.464899999994
35_87_2013-05-17,10652.347000000002
35_87_2013-05-24,10558.418600000006
35_87_2013-05-31,10964.739900000017
35_87_2013-06-07,10998.179699999993
35_87_2013-06-14,10763.646100000005
35_87_2013-06-21,11252.801799999992
35_87_2013-06-28,13802.281299999997
35_87_2013-07-05,10478.094899999998
35_87_2013-07-12,14046.244699999996
35_87_2013-07-19,14350.460699999965
35_87_2013-07-26,9770.067700000009
35_90_2012-11-02,11361.415300000002
35_90_2012-11-09,9582.94709999999
35_90_2012-11-16,11413.025499999998
35_90_2012-11-23,9184.765899999986
35_90_2012-11-30,9312.774799999996
35_90_2012-12-07,10210.846599999999
35_90_2012-12-14,10727.9727
35_90_2012-12-21,11051.882199999995
35_90_2012-12-28,11907.123700000002
35_90_2013-01-04,12227.381400000007
35_90_2013-01-11,12254.563500000013
35_90_2013-01-18,12306.775600000019
35_90_2013-01-25,12536.678800000012
35_90_2013-02-01,12071.367800000005
35_90_2013-02-08,13737.779300000006
35_90_2013-02-15,12063.746200000005
35_90_2013-02-22,12570.836100000004
35_90_2013-03-01,12742.152400000006
35_90_2013-03-08,12467.487400000007
35_90_2013-03-15,12565.8001
35_90_2013-03-22,12432.06620000001
35_90_2013-03-29,12941.863700000004
35_90_2013-04-05,12698.49590000001
35_90_2013-04-12,13031.010800000011
35_90_2013-04-19,14242.42510000001
35_90_2013-04-26,12157.479300000012
35_90_2013-05-03,12435.061300000008
35_90_2013-05-10,12305.261900000014
35_90_2013-05-17,12054.614500000016
35_90_2013-05-24,12049.13310000001
35_90_2013-05-31,12674.938800000005
35_90_2013-06-07,13157.053500000022
35_90_2013-06-14,12610.351900000016
35_90_2013-06-21,12563.384800000016
35_90_2013-06-28,14191.079800000025
35_90_2013-07-05,11803.232700000017
35_90_2013-07-12,13525.231800000016
35_90_2013-07-19,16227.419600000016
35_90_2013-07-26,11362.244400000001
35_91_2012-11-02,5617.606599999996
35_91_2012-11-09,4910.4833000000035
35_91_2012-11-16,5683.760699999998
35_91_2012-11-23,4720.107500000004
35_91_2012-11-30,5180.364900000004
35_91_2012-12-07,5751.092500000002
35_91_2012-12-14,5811.861199999998
35_91_2012-12-21,5754.508899999999
35_91_2012-12-28,5505.347
35_91_2013-01-04,6452.622
35_91_2013-01-11,6541.515500000003
35_91_2013-01-18,6383.426100000001
35_91_2013-01-25,6666.853800000003
35_91_2013-02-01,7052.442099999994
35_91_2013-02-08,8935.889699999989
35_91_2013-02-15,7144.261599999994
35_91_2013-02-22,7210.042699999994
35_91_2013-03-01,7192.4068
35_91_2013-03-08,7016.215399999997
35_91_2013-03-15,7310.880200000002
35_91_2013-03-22,7121.526999999995
35_91_2013-03-29,7342.736699999997
35_91_2013-04-05,7236.201700000009
35_91_2013-04-12,7219.0548000000135
35_91_2013-04-19,8819.507500000009
35_91_2013-04-26,7233.389700000002
